ID,Nr.,Verantwortlich,Company,Product/Service-Title,type of offer,type of offer (detailed) 1,type of offer (detailed) 2,description,main functionalities,key benefits (features are tbd),application domain (engineering activities),Detailed appicatiion domain (engineering),Product engineering (cycles),AI potential (by Matching algorithm),KI-Tags,target group (customer type) --> Nutzer der Leister,"(technical & organisational) details (e.g. system requirements, …)",Understandability of description/material,Relevance,Capability of company to offer service/product,quality of app/service,trust score (verification concept) 0-4,contact info,pricing/license model,Link,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,27,,Altair Engineering Inc.,Altair Digital Twin Integration Platform,,,,Digital twin uses ML algorithms and data science to optimize product performance. It helps organizations to optimize product performance by letting them know when and where to perform the maintainance and how to extend the remaining useful life of the product. ,,,Product design,,Product Development,,,,,,1 - product engineering,,,,,,"https://www.altair.com/digital-twin

https://www.altair.com/ai-powered-design/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27b,,Altair Engineering Inc., Data Science Services ,service,,,"
Data Science Services

As you chart your company’s path to success, one tool critical in your kit is mapping out a better data analytics strategy throughout the enterprise. Altair can be your trusted guide to help you with any or all your data analytics and reporting needs.

Our experienced data scientists and analysts ensure that you realize the full value of your investment and avoid the dreaded ‘shelf-ware’ by successfully deploying and managing your Altair data analytics solutions. Our ‘full lifecycle management’ view means we offer resources at every stage of your engagement. We are here to help you select the right solutions, deploy your platform, accelerate your adoption, train your end-users, update your models, and manage your analytics.",,,AI in general,,,,,,,,3- AI general,,,,,,https://www.altair.com/data-science-services,Only AI service of company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,28,Melina,Ambercite,Ambercite AI,service,web service (API),,"AI-assisted Patent Search Platform:
Ambercite ist eine KI-unterstützte, zitationsbasierte Datenbank für Patentrecherchen. Diese wird ständig aktualisiert und enthält über 100 Millionen Patente, die über 55 Millionen Patentfamilien aus fast 150 Gerichtsbarkeiten auf der ganzen Welt repräsentieren. Dieses komplexe Netzwerk wird von KI unterstützten Tools analysieren und liefern in Sekundenschnelle eine bewertete, nach Rangfolge und Prioritäten geordnete Liste von Patenten.  Die intelligenten Überprüfungs-, Sortier- und Filterfunktionen helfen dabei, genau die Patente zu finden, nach denen gesucht wird. Ambercite entdeckt auch Patente, die von Werkzeugen, die auf Schlüsselwort, semantischer oder Klassencode-Suche basieren, oft übersehen werden.","•Ambercite and AmberScope provide you with a clear ranking of the most similar patents to your set of starting patents                                                                               •Ambercite discovers patents missed by conventional approaches, enhancing every Prior Art, Validation or Licensing search","reduce risks, at industry leading speed and ease",Patent analysis,,Strategic product planning,,,innovation manager,integrate Ambercite easily into existing workflows  / Amberscope                   ,0,1 - product engineering,1,1,,contact@ambercite.com,charged - individual,https://www.ambercite.com/,oder Product Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,29,Melina,ambeRoad,amberSearch,App,API,,"amberSearch, is the intelligent and multimedia search software, it was developed together with customers to quickly find existing, internal company knowledge with just one search query. amberSearch searches multiple data sources & file formats simultaneously and delivers accurate and comprehensive results using AI. Simple and quick customizations allow for cross-industry and cross-departmental use. In addition, amberSearch can be extended with features such as image or video search.",#NAME?,#NAME?,Data Management (Cross-sectional),Knowledge Management,cross-sectional-processes,,,,,,4 - cross sectional processes,,,0,,#NAME?,https://amberoad.de/product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,30,Patrick,amelia,Amelia,service,module in softwareplatform,,"Amelia has been developing Artificial Intelligence systems for more than 20 years, including the groundbreaking Digital Employee Amelia for Conversational AI, and Amelia AIOps for intelligent automation and orchestration.",#NAME?,#NAME?,#NAME?,,,,,,,,5 - not relevant,,,,,The company must be contacted for information,https://amelia.ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,31,,Anodot Ltd.,"Geschäftsprognose (Bedarfsvorhersagen, Geschäftsvorfälle…)",,,,"AI-gestützte Prognose: Erstellung, Schulung, Abstimmung und Bereitstellung eines Prognosemodells sind integriert (z.B. Antizipation der Verbrauchernachfrage",,,,,Strategic Product Planning,,,,,,5 - not relevant,,,,,,https://www.anodot.com/autonomous-forecast/,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,32,,Anodot Ltd.,Integrations,,,,Zusammenfassung von Datenquellen zu zentralen Analyseplattformen: umfassende Überwachung & Korrelation ermöglicht schnellstmögliche Erkennung/Ursachenforschung,,,,,Cross-sectional Processes,,,,,,5 - not relevant,,,,,,https://www.anodot.com/integrations/,keine KI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,33,Patrick,Anodot Ltd.,Anodot Autonomous Forecast,app,web app,,"Anodot detects and groups anomalies across silos to help you find and fix business incidents in real-time (Beschreibung für Anodot integration).

AI-gestützte Prognose: Erstellung, Schulung, Abstimmung und Bereitstellung eines Prognosemodells sind integriert (z.B. Antizipation der Verbrauchernachfrage",#NAME?,"- False positives reduction
- Metrics correlation
- AI based forecasting ",market analysis,Forecasting,Strategic product planning,,,,,,1 - product engineering,,,,,The company must be contacted for information,https://www.anodot.com/autonomous-forecast/,"Application domain: Geschäftsprognosen

Eingebettet in Anodot Plattform",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,34,Melina,anomalo,Fixing data problems ,service,web service (API),,"Anomalo automatically detects and explains issues in your enterprise data. All without writing code, configuring rules, or setting thresholds. Let us help you trust the data you’re using to make decisions and build products.","•Unsupervised Data Monitoring                                                                                                       •Automatically detect data issues and understand their root causes                                           •Comprehensive, fully-automated data monitoring                                                                       •Automated Root Cause Analysis",•resolve issues quickly,Data Management (Cross-sectional),,,root cause analysis                 Intelligent product monitoring,,"data scientist, reasearch ",Anomalo is a Snowflake Select Partner ,0,5 - not relevant,0,0, , , ,https://anomalo.com,"Monitoring data quality, kein Hinweis auf KI

monitoring/RCA of data quality issues (cross-sectional?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,36,,Anylogic,AI Simulation,,,,"Construction of detailed and robust virtual environments for training and testing AI models. This has been done using three steps process, syntheric data generation, neural network training, and testing of the AI models.",,,,,Product development,,,,,,5 - not relevant,,,,,,https://www.anylogic.com/features/artificial-intelligence/,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,37,Melina,Anyverse,Anyverse,service,web service (API),,"""Synthetic software data platform"":
Accelerate your advanced perception system development with Anyverse - Hyperspectral synthetic data that mimics exactly what your sensors see","•generate the synthetic dataset you need to train, validate and test your perception system’s deep learning model                                                                                       •automatically generate                                                                                                  •train, validate and test your perception system’s deep learning model",•unparalleled computing power    •maximum performance                 •continuously growing asset library,,Synthethic data generation,,•deep learning model                   •Create data model automatically                             •classification and detection,,"data scientist, ML engineering, research, software developer",based on a cloud architecture,0,3- AI general,1,1, , , ,https://anyverse.ai,"Use Cases: autonome Fahrzeuge, Security, Inspection, In-cabin monitoring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,376,Melina,Apostera,Software Solution ,service,web service (API),"Apostera engineers & develops advanced software solutions for automotive ADAS systems. Offers a hardware-agnostic open ADAS platform that utilizes augmented reality, data fusion & camera-based perception, positioning & path planning, object rendering, and surround view monitoring technologies. Provides active safety applications such as lane keeping & departure warning, forward/side/rear collision avoidance, and autonomous driving capabilities.","•Offers a hardware-agnostic open ADAS platform that utilizes augmented reality, data fusion & camera-based perception, positioning & path planning, object rendering, and surround view monitoring technologies                                                                      •Provides active safety applications such as lane keeping & departure warning, forward/side/rear collision avoidance, and autonomous driving capabilities.","cybersecuirty, connectivity, ADAS, Cloud, Smart/Auto","Autonomous vehicles, automotive",service development,,,,,,,1,5 - not relevant,,,,,,https://car.harman.com/apostera,autonomous driving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,38,Patrick,applitools,Applitools,service,web service (API),,Applitools is an AI-powered visual testing & monitoring platform. Applitools Visual AI is easy to setup and integrates with all modern test frameworks.,#NAME?,"- Debugging becomes faster
- Elimination of false positives
- Multiple test can run simultaneously
- Cost reduction and improve quality",#NAME?,,,,,,,,5 - not relevant,,,,,The company must be contacted for information,"https://applitools.com/platform/eyes/#
https://applitools.com/platform/","""Übergeordnet --> Eyes und Ultrafast Test Cloud sind die Produkte""

software development

alle KI-Anwendungen auflisten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,39,,Applitools,Eyes,,,,"With a focus on replicating human eyes and brains to quickly figure out the bugs, Applitools eyes uses visual AI for testing the product. It automaticaly tests the system and repair the bugs if found any. ",,,Software testing,,Product development,,,,,,1 - product engineering,,,,,,https://applitools.com/products-eyes/,Software development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,40,,Applitools,Ultrafast Test Cloud,,,,"AI is used for speed cross browser testing, it runs functional & visual tests once locally and instantly renders all screens across all combinations of browsers, devices, and viewports. This is all done with unprecedented security, stability, and speed, and with virtually no setup required.",,,Software testing,,Product development,,,,,,1 - product engineering,,,,,,https://applitools.com/product-ultrafast-test-cloud/,Software development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,41,Melina,Appsfactory,,app,source code,,contract app development ,"-Technology consulting: Supporting companies in the process of digitization 
-Custom software: Implementation of individual software solutions tailored to the requirements of our customers.
-Design Thinking | Lean UX: Supporting our customers in the concept and idea generation phase.
-Mobile Apps: Implementation of native apps for all platforms.
-CERTIFIED SOFTWARE FOR HEALTH CARE: development of software as a medical device according to ISO 13485 as well as holistic consulting in all project phases 
-Android Automotive: development of impressive infotainment solutions and in-vehicle software based on Android Open Source Project (ASOP).
-Cloud service:  years of expertise in cloud platform and hosting with Azure.
-Industry 4.0: experience in implementing individualized backend solutions for real-time transmission of machine data.
-Responsive websites: Implementation of state of the art websites that convince in design and performance on all devices. 
-Virtual and Augmented Reality applications: VR & AR projects for the latest devices such as Microsoft Hololens.
-Internet of Things: Know-how in controlling different devices via app.
-User Acceptance Testing: Testing of user acceptance and user-friendliness of software and hardware using the collaborative discovery approach of the Lean UX model. ",#NAME?,,,,,,,,,5 - not relevant,,,0,,,https://appsfactory.de/de/,KI?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,42,Melina,aquariumlearning,Mehrere Produkte (App oder Service),app,web app,,Machine learning models are only as good as the data they're trained on. Aquarium helps you improve your models by improving your datasets.,"•improve the model performance by improving the data                                              •Aquarium allows you to visualize and wrangle all sorts of data types                       •Find structure in unstructured data  =>  attention on the most problematic cases                                                                             •different data - classification, detection, semantic and instance segmentation         •track issues     ",improving datasets and ML models ,Data Management (Cross-sectional),,,"clustering, classification, ",,"software developer, production controller, produrct manager ",pip-package (python-API) ,1,3- AI general,1,1, , ,charged - frequently/recurring fee,https://aquariumlearning.com,"- Data Quality Analysis
- Model evaluation
- Data collection and sampling
- Integrations
- Operationalizing ML
--> in welchen Produkten steckt KI?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,Melina,Atlatec,HD mapping technology,service,web service (API),Building high definition 3D maps for autonomous driving with nothing but cameras and GPS,•Maps for Autonomous Driving and Simulation                                                                        •Optimize your ADAS/AV tech for real traffic by using atlatec's real-world scenario data for simulation                                                                                                                              •Maps for Systems & Sensor Testing                                                                                   •Maps for AV/ADAS Production Systems        ,"Accuracy, high definition, scalability, map maintenance","Autonomous vehicles, automotive",product development,,,,,,,1,5 - not relevant,1,,"Haid-und-Neu-Straße 7, 76131 Karlsruhe, Germany
info@atlatec.de
+49 179 135 4921",,,https://atlatec.de/en/,"KI?
Autonomes Fahren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,407,Melina,Attention Insight,AI Attention ,service,module in softwareplatform,"An Artificial Intelligence platform, which instantly predicts where users will look when engaging with content.",•Attention Insight’s predictive attention heatmaps show you potential performance issues during the design phase. So you can make sure your concepts will perform better from the second you publish them.                                   •predictive eye tracking system based on deep learning and trained on 30800 images from eye tracking studies,"Accuracy, high image datsets, automatically detect visual attention","E-Commerce, Websites",Customer (data) analysis,"Customer behavior testing
Early validation",Strategic product planning,,,,,,1 - product engineering,1,,,charged - frequently/recurring fee,,https://attentioninsight.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
